Mod:Item:MetaData, Localized Name
actuallyadditions:item_drill:12, Drill
actuallyadditions:item_drill:12, Drill
actuallyadditions:item_drill:13, Drill
actuallyadditions:item_drill:13, Drill
actuallyadditions:item_drill:14, Drill
actuallyadditions:item_drill:14, Drill
actuallyadditions:item_drill:15, Drill
actuallyadditions:item_drill:15, Drill
actuallyadditions:item_battery:0, Single Battery
actuallyadditions:item_battery:0, Single Battery
actuallyadditions:item_battery_double:0, Double Battery
actuallyadditions:item_battery_double:0, Double Battery
actuallyadditions:item_battery_triple:0, Triple Battery
actuallyadditions:item_battery_triple:0, Triple Battery
actuallyadditions:item_battery_quadruple:0, Quadruple Battery
actuallyadditions:item_battery_quadruple:0, Quadruple Battery
actuallyadditions:item_battery_quintuple:0, Quintuple Battery
actuallyadditions:item_battery_quintuple:0, Quintuple Battery
actuallyadditions:item_drill_upgrade_speed, Drill Speed Augment I
actuallyadditions:item_drill_upgrade_speed_ii, Drill Speed Augment II
actuallyadditions:item_drill_upgrade_speed_iii, Drill Speed Augment III
actuallyadditions:item_drill_upgrade_silk_touch, Drill Silk Touch Augment
actuallyadditions:item_drill_upgrade_fortune, Drill Fortune Augment I
actuallyadditions:item_drill_upgrade_fortune_ii, Drill Fortune Augment II (Gives Fortune III!)
actuallyadditions:item_drill_upgrade_three_by_three, Drill Mining Augment I
actuallyadditions:item_drill_upgrade_five_by_five, Drill Mining Augment II
actuallyadditions:item_drill_upgrade_block_placing, Drill Block Placing Augment
actuallyadditions:item_fertilizer, Fertilizer
actuallyadditions:item_coffee, Cup with Coffee
actuallyadditions:item_phantom_connector, Phantom Connector
actuallyadditions:item_resonant_rice, Resonant Rice
actuallyadditions:item_food:0, Cheese
actuallyadditions:item_food:1, Pumpkin Stew
actuallyadditions:item_food:2, Carrot Juice
actuallyadditions:item_food:3, Fish 'N' Chips
actuallyadditions:item_food:4, French Fries
actuallyadditions:item_food:5, French Fry
actuallyadditions:item_food:6, Spaghetti
actuallyadditions:item_food:7, Noodle
actuallyadditions:item_food:8, Chocolate Cake
actuallyadditions:item_food:9, Chocolate
actuallyadditions:item_food:10, Toast
actuallyadditions:item_food:11, Submarine Sandwich
actuallyadditions:item_food:12, Big Cookie
actuallyadditions:item_food:13, Hamburger
actuallyadditions:item_food:14, Pizza
actuallyadditions:item_food:15, Baguette
actuallyadditions:item_food:16, Rice
actuallyadditions:item_food:17, Rice Bread
actuallyadditions:item_food:18, Doughnut
actuallyadditions:item_food:19, Toast o' Chocolate
actuallyadditions:item_food:20, Bacon
actuallyadditions:item_jam:0, CuBaRa-Jam
actuallyadditions:item_jam:1, GraKiBa-Jam
actuallyadditions:item_jam:2, PlApLe-Jam
actuallyadditions:item_jam:3, ChApCi-Jam
actuallyadditions:item_jam:4, HoMeKi-Jam
actuallyadditions:item_jam:5, PiCo-Jam
actuallyadditions:item_jam:6, HoMeCo-Jam
actuallyadditions:item_knife, Knife
actuallyadditions:item_crafter_on_a_stick, Crafting Table On A Stick
actuallyadditions:item_dust:0, Crushed Iron
actuallyadditions:item_dust:1, Crushed Gold
actuallyadditions:item_dust:2, Crushed Diamond
actuallyadditions:item_dust:3, Crushed Emerald
actuallyadditions:item_dust:4, Crushed Lapis
actuallyadditions:item_dust:5, Crushed Quartz
actuallyadditions:item_dust:6, Crushed Coal
actuallyadditions:item_dust:7, Crushed Black Quartz
actuallyadditions:item_solidified_experience, Solidified Experience
actuallyadditions:item_leaf_blower, Leaf Blower
actuallyadditions:item_leaf_blower_advanced, Advanced Leaf Blower
actuallyadditions:item_potion_ring:0, Ring of 移動速度
actuallyadditions:item_potion_ring:0, Ring of 移動速度
actuallyadditions:item_potion_ring:1, Ring of 採掘速度上昇
actuallyadditions:item_potion_ring:1, Ring of 採掘速度上昇
actuallyadditions:item_potion_ring:2, Ring of 攻撃力上昇
actuallyadditions:item_potion_ring:2, Ring of 攻撃力上昇
actuallyadditions:item_potion_ring:3, Ring of 跳躍力上昇
actuallyadditions:item_potion_ring:3, Ring of 跳躍力上昇
actuallyadditions:item_potion_ring:4, Ring of 再生能力
actuallyadditions:item_potion_ring:4, Ring of 再生能力
actuallyadditions:item_potion_ring:5, Ring of 耐性
actuallyadditions:item_potion_ring:5, Ring of 耐性
actuallyadditions:item_potion_ring:6, Ring of 火炎耐性
actuallyadditions:item_potion_ring:6, Ring of 火炎耐性
actuallyadditions:item_potion_ring:7, Ring of 水中呼吸
actuallyadditions:item_potion_ring:7, Ring of 水中呼吸
actuallyadditions:item_potion_ring:8, Ring of 透明化
actuallyadditions:item_potion_ring:8, Ring of 透明化
actuallyadditions:item_potion_ring:9, Ring of 暗視
actuallyadditions:item_potion_ring:9, Ring of 暗視
actuallyadditions:item_potion_ring_advanced:0, Advanced Ring of 移動速度
actuallyadditions:item_potion_ring_advanced:0, Advanced Ring of 移動速度
actuallyadditions:item_potion_ring_advanced:1, Advanced Ring of 採掘速度上昇
actuallyadditions:item_potion_ring_advanced:1, Advanced Ring of 採掘速度上昇
actuallyadditions:item_potion_ring_advanced:2, Advanced Ring of 攻撃力上昇
actuallyadditions:item_potion_ring_advanced:2, Advanced Ring of 攻撃力上昇
actuallyadditions:item_potion_ring_advanced:3, Advanced Ring of 跳躍力上昇
actuallyadditions:item_potion_ring_advanced:3, Advanced Ring of 跳躍力上昇
actuallyadditions:item_potion_ring_advanced:4, Advanced Ring of 再生能力
actuallyadditions:item_potion_ring_advanced:4, Advanced Ring of 再生能力
actuallyadditions:item_potion_ring_advanced:5, Advanced Ring of 耐性
actuallyadditions:item_potion_ring_advanced:5, Advanced Ring of 耐性
actuallyadditions:item_potion_ring_advanced:6, Advanced Ring of 火炎耐性
actuallyadditions:item_potion_ring_advanced:6, Advanced Ring of 火炎耐性
actuallyadditions:item_potion_ring_advanced:7, Advanced Ring of 水中呼吸
actuallyadditions:item_potion_ring_advanced:7, Advanced Ring of 水中呼吸
actuallyadditions:item_potion_ring_advanced:8, Advanced Ring of 透明化
actuallyadditions:item_potion_ring_advanced:8, Advanced Ring of 透明化
actuallyadditions:item_potion_ring_advanced:9, Advanced Ring of 暗視
actuallyadditions:item_potion_ring_advanced:9, Advanced Ring of 暗視
actuallyadditions:item_hairy_ball, Ball of Fur
actuallyadditions:item_coffee_beans, Coffee Beans
actuallyadditions:item_rice_seed, Rice Seeds
actuallyadditions:item_canola_seed, Canola Seeds
actuallyadditions:item_flax_seed, Flax Seeds
actuallyadditions:item_coffee_seed, Coffee Seeds
actuallyadditions:item_pickaxe_emerald, Emerald Pickaxe
actuallyadditions:item_axe_emerald, Emerald Axe
actuallyadditions:item_shovel_emerald, Emerald Shovel
actuallyadditions:item_sword_emerald, Emerald Sword
actuallyadditions:item_hoe_emerald, Emerald Hoe
actuallyadditions:item_pickaxe_obsidian, Obsidian Pickaxe
actuallyadditions:item_axe_obsidian, Obsidian Axe
actuallyadditions:item_shovel_obsidian, Obsidian Shovel
actuallyadditions:item_sword_obsidian, Obsidian Sword
actuallyadditions:item_hoe_obsidian, Obsidian Hoe
actuallyadditions:item_pickaxe_quartz, Black Quartz Pickaxe
actuallyadditions:item_axe_quartz, Black Quartz Axe
actuallyadditions:item_shovel_quartz, Black Quartz Shovel
actuallyadditions:item_sword_quartz, Black Quartz Sword
actuallyadditions:item_hoe_quartz, Black Quartz Hoe
actuallyadditions:wooden_paxel, Wooden AIOT
actuallyadditions:stone_paxel, Stone AIOT
actuallyadditions:iron_paxel, Iron AIOT
actuallyadditions:gold_paxel, Golden AIOT
actuallyadditions:diamond_paxel, Diamond AIOT
actuallyadditions:emerald_paxel, Emerald AIOT
actuallyadditions:obsidian_paxel, Obsidian AIOT
actuallyadditions:quartz_paxel, Black Quartz AIOT
actuallyadditions:item_pickaxe_crystal_red, Restonia Crystal Pickaxe
actuallyadditions:item_axe_crystal_red, Restonia Crystal Axe
actuallyadditions:item_shovel_crystal_red, Restonia Crystal Shovel
actuallyadditions:item_sword_crystal_red, Restonia Crystal Sword
actuallyadditions:item_hoe_crystal_red, Restonia Crystal Hoe
actuallyadditions:item_helm_crystal_red, Restonia Crystal Helmet
actuallyadditions:item_chest_crystal_red, Restonia Crystal Chestplate
actuallyadditions:item_pants_crystal_red, Restonia Crystal Pants
actuallyadditions:item_boots_crystal_red, Restonia Crystal Boots
actuallyadditions:item_paxel_crystal_red, Restonia Crystal AIOT
actuallyadditions:item_pickaxe_crystal_blue, Palis Crystal Pickaxe
actuallyadditions:item_axe_crystal_blue, Palis Crystal Axe
actuallyadditions:item_shovel_crystal_blue, Palis Crystal Shovel
actuallyadditions:item_sword_crystal_blue, Palis Crystal Sword
actuallyadditions:item_hoe_crystal_blue, Palis Crystal Hoe
actuallyadditions:item_helm_crystal_blue, Palis Crystal Helmet
actuallyadditions:item_chest_crystal_blue, Palis Crystal Chestplate
actuallyadditions:item_pants_crystal_blue, Palis Crystal Pants
actuallyadditions:item_boots_crystal_blue, Palis Crystal Boots
actuallyadditions:item_paxel_crystal_blue, Palis Crystal AIOT
actuallyadditions:item_pickaxe_crystal_light_blue, Diamatine Crystal Pickaxe
actuallyadditions:item_axe_crystal_light_blue, Diamatine Crystal Axe
actuallyadditions:item_shovel_crystal_light_blue, Diamatine Crystal Shovel
actuallyadditions:item_sword_crystal_light_blue, Diamatine Crystal Sword
actuallyadditions:item_hoe_crystal_light_blue, Diamatine Crystal Hoe
actuallyadditions:item_helm_crystal_light_blue, Diamatine Crystal Helmet
actuallyadditions:item_chest_crystal_light_blue, Diamatine Crystal Chestplate
actuallyadditions:item_pants_crystal_light_blue, Diamatine Crystal Pants
actuallyadditions:item_boots_crystal_light_blue, Diamatine Crystal Boots
actuallyadditions:item_paxel_crystal_light_blue, Diamatine Crystal AIOT
actuallyadditions:item_pickaxe_crystal_black, Void Crystal Pickaxe
actuallyadditions:item_axe_crystal_black, Void Crystal Axe
actuallyadditions:item_shovel_crystal_black, Void Crystal Shovel
actuallyadditions:item_sword_crystal_black, Void Crystal Sword
actuallyadditions:item_hoe_crystal_black, Void Crystal Hoe
actuallyadditions:item_helm_crystal_black, Void Crystal Helmet
actuallyadditions:item_chest_crystal_black, Void Crystal Chestplate
actuallyadditions:item_pants_crystal_black, Void Crystal Pants
actuallyadditions:item_boots_crystal_black, Void Crystal Boots
actuallyadditions:item_paxel_crystal_black, Void Crystal AIOT
actuallyadditions:item_pickaxe_crystal_green, Emeradic Crystal Pickaxe
actuallyadditions:item_axe_crystal_green, Emeradic Crystal Axe
actuallyadditions:item_shovel_crystal_green, Emeradic Crystal Shovel
actuallyadditions:item_sword_crystal_green, Emeradic Crystal Sword
actuallyadditions:item_hoe_crystal_green, Emeradic Crystal Hoe
actuallyadditions:item_helm_crystal_green, Emeradic Crystal Helmet
actuallyadditions:item_chest_crystal_green, Emeradic Crystal Chest
actuallyadditions:item_pants_crystal_green, Emeradic Crystal Pants
actuallyadditions:item_boots_crystal_green, Emeradic Crystal Boots
actuallyadditions:item_paxel_crystal_green, Emeradic Crystal AIOT
actuallyadditions:item_pickaxe_crystal_white, Enori Crystal Pickaxe
actuallyadditions:item_axe_crystal_white, Enori Crystal Axe
actuallyadditions:item_shovel_crystal_white, Enori Crystal Shovel
actuallyadditions:item_sword_crystal_white, Enori Crystal Sword
actuallyadditions:item_hoe_crystal_white, Enori Crystal Hoe
actuallyadditions:item_helm_crystal_white, Enori Crystal Helmet
actuallyadditions:item_chest_crystal_white, Enori Crystal Chest
actuallyadditions:item_pants_crystal_white, Enori Crystal Pants
actuallyadditions:item_boots_crystal_white, Enori Crystal Boots
actuallyadditions:item_paxel_crystal_white, Enori Crystal AIOT
ae2wut:wireless_universal_terminal, Wireless Universal Terminal
aroma1997sdimension:portalframe, Portal Frame
aroma1997sdimension:portalframesphere, Biomesphere Portal Frame
aroma1997sdimension:miningmultitool, Mining Multitool
aroma1997sdimension:dimensionchanger, DimensionChangerMultitool
aroma1997sdimension:miningore:0, Sticky Ore
aroma1997sdimension:miningore:1, Clay Ore
astralsorcery:itemcraftingcomponent:0, アクアマリン
astralsorcery:itemcraftingcomponent:1, 星鋼インゴット
astralsorcery:itemcraftingcomponent:2, 星くず
astralsorcery:itemcraftingcomponent:3, ガラスレンズ
astralsorcery:itemcraftingcomponent:4, 共鳴の宝石
astralsorcery:itemcraftingcomponent:5, 上質紙
astralsorcery:itemconstellationpaper:0, 星座紙
astralsorcery:itemconstellationpaper:0, 星座紙
astralsorcery:itemconstellationpaper:0, 星座紙
astralsorcery:itemconstellationpaper:0, 星座紙
astralsorcery:itemconstellationpaper:0, 星座紙
astralsorcery:itemconstellationpaper:0, 星座紙
astralsorcery:itemconstellationpaper:0, 星座紙
astralsorcery:itemconstellationpaper:0, 星座紙
astralsorcery:itemconstellationpaper:0, 星座紙
astralsorcery:itemconstellationpaper:0, 星座紙
astralsorcery:itemconstellationpaper:0, 星座紙
astralsorcery:itemconstellationpaper:0, 星座紙
astralsorcery:itemconstellationpaper:0, 星座紙
astralsorcery:itemconstellationpaper:0, 星座紙
astralsorcery:itemconstellationpaper:0, 星座紙
astralsorcery:itemconstellationpaper:0, 星座紙
astralsorcery:itemconstellationpaper:0, 星座紙
astralsorcery:iteminfusedglass, 星さびのガラス
astralsorcery:itemrockcrystalsimple:0, 白水晶
astralsorcery:itemtunedrockcrystal:0, 同調された白水晶
astralsorcery:itemtunedrockcrystal:0, 同調された白水晶
astralsorcery:itemtunedrockcrystal:0, 同調された白水晶
astralsorcery:itemtunedrockcrystal:0, 同調された白水晶
astralsorcery:itemtunedrockcrystal:0, 同調された白水晶
astralsorcery:itemtunedrockcrystal:0, 同調された白水晶
astralsorcery:itemtunedrockcrystal:0, 同調された白水晶
astralsorcery:itemtunedrockcrystal:0, 同調された白水晶
astralsorcery:itemtunedrockcrystal:0, 同調された白水晶
astralsorcery:itemtunedrockcrystal:0, 同調された白水晶
astralsorcery:itemtunedrockcrystal:0, 同調された白水晶
astralsorcery:itemtunedrockcrystal:0, 同調された白水晶
astralsorcery:itemcelestialcrystal:0, 天界の結晶
astralsorcery:itemtunedcelestialcrystal:0, 同調された天界の結晶
astralsorcery:itemtunedcelestialcrystal:0, 同調された天界の結晶
astralsorcery:itemtunedcelestialcrystal:0, 同調された天界の結晶
astralsorcery:itemtunedcelestialcrystal:0, 同調された天界の結晶
astralsorcery:itemtunedcelestialcrystal:0, 同調された天界の結晶
astralsorcery:itemtunedcelestialcrystal:0, 同調された天界の結晶
astralsorcery:itemtunedcelestialcrystal:0, 同調された天界の結晶
astralsorcery:itemtunedcelestialcrystal:0, 同調された天界の結晶
astralsorcery:itemtunedcelestialcrystal:0, 同調された天界の結晶
astralsorcery:itemtunedcelestialcrystal:0, 同調された天界の結晶
astralsorcery:itemtunedcelestialcrystal:0, 同調された天界の結晶
astralsorcery:itemtunedcelestialcrystal:0, 同調された天界の結晶
astralsorcery:itemjournal, 星の書
astralsorcery:itemhandtelescope, 星眼鏡
astralsorcery:itemlinkingtool, 接続ツール
astralsorcery:itemwand, 共鳴の杖
astralsorcery:itemsextant, 六分儀
astralsorcery:itemilluminationwand, 明かりの杖
astralsorcery:itemcoloredlens:0, 色レンズ
astralsorcery:itemcoloredlens:1, 色レンズ
astralsorcery:itemcoloredlens:2, 色レンズ
astralsorcery:itemcoloredlens:3, 色レンズ
astralsorcery:itemcoloredlens:4, 色レンズ
astralsorcery:itemcoloredlens:5, 色レンズ
astralsorcery:itemcoloredlens:6, 色レンズ
astralsorcery:itemskyresonator, フォシック共鳴器
astralsorcery:itemshiftingstar, 偏移の星
astralsorcery:itemarchitectwand, 配列の杖
astralsorcery:itemexchangewand, 転換の杖
astralsorcery:itemgrapplewand, 推力の杖
